koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition,target
0.44578230684130116,0.6310835789355632,-0.00809400537910643,7.3850723020879245,-0.05958116671362964,-0.028138282284113716,-1.0483844605388979,-0.04785814512698033,0.5011289400589674,-0.2419391783665772,0.35527578093787865,-0.11945521169004428,0.9731535876160041,1.5290093633563349,0.6802594563649874,FALSE POSITIVE,2
-0.010800384788012526,0.1127138796050279,0.15843542227366045,0.3108216129618787,-0.2201003687892549,-0.019614366072098426,-0.6808910319750119,-0.04776179201954362,-0.21181619168013244,0.5563910047144187,0.20468645417047113,-0.10148835528074335,-1.7485374857197025,1.5742849914223034,0.7112995361303134,FALSE POSITIVE,2
-0.027942255884242102,0.09772788424510825,-0.07902884384911496,-0.005193211723299278,-0.2745541286580738,-0.03188840787758488,-0.6523478530574286,-0.047741984683134224,-0.2765363633091214,-0.2918348148091394,0.12703883255602585,-0.1106381432669614,-0.07094293967723342,1.5746598816203456,0.6549942751606519,CONFIRMED,1
-0.02582960076329396,-0.017362934567495394,-0.207807542015697,-0.15327976746696978,-0.2561140463511066,-0.03154387337076421,-0.7593847739983662,-0.04780440974014063,-0.2554319595170598,-0.8675536968387038,0.399981987321953,-0.14191378220167045,-1.0617393713711039,1.267783374091447,1.1379201673235206,CONFIRMED,1
-0.05201148925598467,0.07535858648852309,-0.18954106000625276,-0.46972727748668,-0.27068340721255546,-0.03194472601812287,-0.30269391131703227,-0.047168402557498094,-0.2606760840956933,-0.8675536968387038,0.399981987321953,-0.14191378220167045,-1.0617393713711039,1.267783374091447,1.1379201673235206,CONFIRMED,1
-0.04469875220879523,0.14985626080254846,0.02174124856965256,-0.3656510014840065,-0.2696312443635978,-0.031795648587287006,-0.5762327092772063,-0.04767310626813637,-0.27845494547203614,-0.8880237015330883,0.4329234025523218,-0.1455736973961577,1.0417629057144289,1.296330013038487,0.8123602609476557,CONFIRMED,1
-0.03224951049481105,0.4110797494541957,-0.21511413481947472,-0.1274113656810045,-0.2611780442512075,-0.03170951496058184,-0.6797017328534459,-0.047761025283940675,-0.2185951819890977,-0.1575004090022411,0.5764538546275069,-0.1502317712800505,-1.3304826284348743,1.303903072735414,0.5900266663495035,CONFIRMED,1
0.012064312770321243,0.40719108847190577,-0.037015935227393174,0.1315662600842227,-0.2754478481603649,-0.03212030610332956,-0.8545287037236441,-0.04783533474279272,-0.29648961780343425,-0.1575004090022411,0.5764538546275069,-0.1502317712800505,-1.3304826284348743,1.303903072735414,0.5900266663495035,CONFIRMED,1
-0.052980746728963725,0.08945360878154705,0.03148337230802281,-0.5245098767527643,-0.16218561206668822,-0.02877765882080977,0.030309842721440345,-0.045627902941915266,0.569942086968841,0.003700877966036921,0.10350925024861896,-0.10298559331485174,0.02242506482812932,1.3654767050407812,0.7206837462919236,CANDIDATE,0
-0.05467256884827352,0.06644352565949221,0.08780502517047598,-0.3459792718104499,-0.27286819242244986,-0.030656034449341705,0.1718364381877912,-0.044487958784237405,-0.2591412183653615,-0.20355791956460623,0.3599816973993596,-0.13159947574447917,1.2301689354335554,1.3792871045438275,0.9206396089662353,FALSE POSITIVE,2
-0.05332581529453054,0.0760622559635083,-0.12652169707367006,-0.2913527483257504,-0.2778244983603634,-0.03212693176692227,0.06598881636841956,-0.04537091872566167,-0.283187448140559,0.46811410946988546,0.40233494555269245,-0.12178424863199071,1.3420351467052736,1.383250110481815,0.8159695725482743,CONFIRMED,1
-0.04197289960837245,0.1946352153454519,-0.00139629530897686,-0.05720817015314321,-0.13787446106253728,-0.028708089353086365,-0.41329872962266784,-0.047432095710277455,0.33574715761572077,0.46683473417648647,0.1788039136323227,-0.1061464291646362,-0.20272351849192294,1.422752429497908,0.9177521596857402,FALSE POSITIVE,2
-0.05264142447259246,-0.4864899206043924,0.018087952167763703,-0.4132772943778802,-0.2760717188378645,-0.03184865389602865,0.01841685150578061,-0.045702787452469515,-0.10770113297262848,0.08941902262377205,0.056450085633805165,-0.10215379440701376,-0.8754670238887277,0.6847460848969238,-1.063759909054285,CONFIRMED,1
-0.02564803466404468,0.6294415362519395,-0.113430718300235,0.7691435535651889,-0.24894448491444457,-0.031000568956162378,-0.6678087416377863,-0.04775354961181197,-0.14044493521970589,-0.30846669362332685,0.1223329160945449,-0.10897454545128539,0.7332328738840237,1.445940082488023,0.8195788841488942,CONFIRMED,1
-0.05043737260696187,0.08023686089231825,-0.21450525208582658,-0.52079960000915,-0.2706252287962014,-0.03198779283147546,-0.34194078232870945,-0.04727318975656719,-0.2654085867642162,-0.1498241572418469,0.6282189357038037,-0.1520617288772941,-1.3764921185547037,1.5181436569348117,0.7596643115786128,CONFIRMED,1
-0.05360545029453502,0.052555587447449495,-0.039755907528809815,-0.37816797009011865,-0.26510818195172575,-0.031355041958372104,0.19681171974067665,-0.0442480983297829,-0.15643311991066167,0.5947722635163897,0.2399808276315815,-0.09949203790193213,-0.026016025795527257,1.511653335669123,0.8960962900820245,CONFIRMED,1
-0.05458624283896021,0.07044695588408656,-0.18954106000625276,-0.4814762296239974,-0.07538836622091107,-0.02877765882080977,0.1682685408230933,-0.04453064039946798,1.4784546938477119,-0.22658667484578882,0.32233436570750773,-0.12411328557393712,1.0396313214936506,1.5036859470231418,0.5683707967457866,CONFIRMED,1
-0.03127176799645916,0.3017404972940042,0.02569898633836549,1.381408754976017,-0.17825647120553198,-0.030391007905633496,-0.77008846609246,-0.04780856289132324,-0.018934731568442022,-0.8560393191981125,0.7364550143178783,-0.16570323096583742,-1.6548799550111268,1.54129548708378,1.0476873773080366,FALSE POSITIVE,2
